"","CLNT_ID","CLNT_AGE","CLNT_GENDER"
"270796",909582,30,"F"
"271191",6135235,30,"F"
"271374",6149262,30,"F"
"271684",6330880,30,"F"
"271922",3610232,30,"F"
"271971",3621955,30,"F"
"272108",3344295,30,"F"
"272160",4931878,30,"F"
"272266",4955810,30,"F"
"272508",6353413,30,"F"
"272691",6280151,30,"F"
"272878",79025,30,"F"
"273085",96919,30,"F"
"273457",218723,30,"F"
"273694",161745,30,"F"
"273767",180276,30,"F"
"274275",5167872,30,"F"
"274337",5181731,30,"F"
"274368",5240875,30,"F"
"274968",4233900,30,"F"
"275308",4770484,30,"F"
"275364",4727966,30,"F"
"275609",967048,30,"F"
"276224",2016916,30,"F"
"276517",3950537,30,"F"
"276581",3916799,30,"F"
"277436",4127535,30,"F"
"277718",2689932,30,"F"
"277786",2875894,30,"F"
"277903",6551097,30,"F"
"277933",6558638,30,"F"
"278087",4848257,30,"F"
"278151",4903621,30,"F"
"278236",4865222,30,"F"
"278318",4925536,30,"F"
"278557",5234871,30,"F"
"278688",5248463,30,"F"
"278698",5324955,30,"F"
"278700",5249394,30,"F"
"279246",4042522,30,"F"
"279748",3292049,30,"F"
"279807",3438470,30,"F"
"279870",3452270,30,"F"
"279917",3382574,30,"F"
"280075",3399291,30,"F"
"280490",1024174,30,"F"
"280495",1032755,30,"F"
"281056",1345988,30,"F"
"281129",1631813,30,"F"
"281148",1637709,30,"F"
"281285",1640173,30,"F"
"281533",1760357,30,"F"
"281600",1570351,30,"F"
"281728",1794996,30,"F"
"281787",4987120,30,"F"
"281854",5050062,30,"F"
"281923",5069132,30,"F"
"282034",5070570,30,"F"
"282124",5022313,30,"F"
"282170",5035141,30,"F"
"282821",4619437,30,"F"
"282933",4689149,30,"F"
"283164",435542,30,"F"
"283615",355893,30,"F"
"283725",361574,30,"F"
"283989",502337,30,"F"
"284005",505313,30,"F"
"284711",4367380,30,"F"
"284977",6103907,30,"F"
"285272",6303517,30,"F"
"285480",3158492,30,"F"
"285764",4454727,30,"F"
"286467",1482948,30,"F"
"286569",1313998,30,"F"
"286660",1505549,30,"F"
"286759",1407307,30,"F"
"286836",1426372,30,"F"
"287183",2712103,30,"F"
"287303",2913148,30,"F"
"287496",2934040,30,"F"
"287614",3018653,30,"F"
"287626",3016614,30,"F"
"287998",2960306,30,"F"
"288083",3073936,30,"F"
"288596",5470536,30,"F"
"288657",5405063,30,"F"
"289851",3551102,30,"F"
"291067",523433,30,"F"
"291454",1916359,30,"F"
"292074",1891283,30,"F"
"292385",2460431,30,"F"
"292559",4788870,30,"F"
"292864",5466413,30,"F"
"293183",5786371,30,"F"
"293300",5724727,30,"F"
"293311",5730042,30,"F"
"293366",5882196,30,"F"
"293755",556183,30,"F"
"293772",558965,30,"F"
"293956",916952,30,"F"
"294096",669314,30,"F"
"294199",2883864,30,"F"
"294525",3170821,30,"F"
"294943",3136983,30,"F"
"295071",2658023,30,"F"
"295505",4622547,30,"F"
"296163",6759,30,"F"
"297461",3052448,30,"F"
"298121",6169021,30,"F"
"298543",839459,30,"F"
"298596",721361,30,"F"
"298672",922058,30,"F"
"299163",736358,30,"F"
"299266",2331335,30,"F"
"299321",2152589,30,"F"
"299346",2164460,30,"F"
"299482",2362417,30,"F"
"299582",2372769,30,"F"
"299627",4403178,30,"F"
"299697",4450143,30,"F"
"300004",4478561,30,"F"
"300120",4558651,30,"F"
"300136",4561664,30,"F"
"300648",338296,30,"F"
"301115",1009993,30,"F"
"301735",2281270,30,"F"
"301855",2476160,30,"F"
"302026",945847,30,"F"
"302051",949627,30,"F"
"302103",1525173,30,"F"
"302179",1536475,30,"F"
"303266",5157004,30,"F"
"303327",5433522,30,"F"
"303346",5487717,30,"F"
"303856",1276895,30,"F"
"303951",1491581,30,"F"
"304202",1321317,30,"F"
"304375",27238,30,"F"
"304785",1206664,30,"F"
"304802",1213617,30,"F"
"304969",1235876,30,"F"
"305033",1243778,30,"F"
"305111",1132150,30,"F"
"305404",1364667,30,"F"
"305419",1546633,30,"F"
"305471",1444131,30,"F"
"305635",1463004,30,"F"
"306463",2111179,30,"F"
"306931",2164835,30,"F"
"307188",3374720,30,"F"
"307327",441670,30,"F"
"307538",5078491,30,"F"
"307711",5119806,30,"F"
"308009",5166590,30,"F"
"308093",5431467,30,"F"
"308146",5509782,30,"F"
"309752",4603663,30,"F"
"309762",4603714,30,"F"
"310558",150513,30,"F"
"310695",158062,30,"F"
"310753",177092,30,"F"
"311003",1381461,30,"F"
"311464",489834,30,"F"
"311798",795990,30,"F"
"311962",706335,30,"F"
"312285",4960061,30,"F"
"312318",5042770,30,"F"
"312405",2391661,30,"F"
"312723",2645867,30,"F"
"312740",2434276,30,"F"
"312882",2638436,30,"F"
"312934",2530502,30,"F"
"313423",6158850,30,"F"
"313509",6328393,30,"F"
"313861",1907668,30,"F"
"314099",1919194,30,"F"
"314104",1926032,30,"F"
"314310",1956219,30,"F"
"314861",5970511,30,"F"
"314983",6060430,30,"F"
"314999",6060628,30,"F"
"315058",3454749,30,"F"
"315617",3536853,30,"F"
"315840",3624841,30,"F"
"315936",3908572,30,"F"
"316011",3943717,30,"F"
"316460",3280764,30,"F"
"316686",3380714,30,"F"
"316837",3464346,30,"F"
"317154",2487480,30,"F"
"317900",376609,30,"F"
"318172",515355,30,"F"
"318267",305875,30,"F"
"318445",537564,30,"F"
"318598",556009,30,"F"
"318622",2992430,30,"F"
"318961",3225634,30,"F"
"319733",2289586,30,"F"
"319808",2054703,30,"F"
"319879",1874766,30,"F"
"320937",2291017,30,"F"
"321020",2487551,30,"F"
"321526",4032836,30,"F"
"321529",4033349,30,"F"
"321921",5022014,30,"F"
"322077",4265812,30,"F"
"322120",4294643,30,"F"
"322487",3567456,30,"F"
"322514",3615805,30,"F"
"322704",3638884,30,"F"
"322982",3687820,30,"F"
"323186",1584876,30,"F"
"323304",1793494,30,"F"
"323527",1698478,30,"F"
"323541",1702074,30,"F"
"323550",1700761,30,"F"
"323645",1973482,30,"F"
"324145",2109211,30,"F"
"324325",6064680,30,"F"
"324487",6080055,30,"F"
"324582",4915633,30,"F"
"325408",5187283,30,"F"
"325497",2672532,30,"F"
"325970",1504051,30,"F"
"326101",1405541,30,"F"
"326657",5174393,30,"F"
"326905",3119394,30,"F"
"327026",2632238,30,"F"
"328925",3685433,30,"F"
"329045",3692328,30,"F"
"329303",3808812,30,"F"
"329375",3852778,30,"F"
"329604",1854256,30,"F"
"329863",2843330,30,"F"
"329989",3024992,30,"F"
"330284",5657884,30,"F"
"330872",6389587,30,"F"
"330896",6387371,30,"F"
"330919",6393214,30,"F"
"330952",6398570,30,"F"
"331089",4100192,30,"F"
"331616",4239265,30,"F"
"332179",2131492,30,"F"
"332353",3750646,30,"F"
"332446",3710512,30,"F"
"332560",3854301,30,"F"
"332694",3866723,30,"F"
"332733",3874204,30,"F"
"332749",3813186,30,"F"
"332956",3479980,30,"F"
"333018",3509420,30,"F"
"333223",3539059,30,"F"
"333411",2798407,30,"F"
"333417",2872182,30,"F"
"333801",5042551,30,"F"
"333885",4997817,30,"F"
"333943",5051529,30,"F"
"334365",4987070,30,"F"
"334698",358777,30,"F"
"334841",377326,30,"F"
"335035",3243245,30,"F"
"335052",4307715,30,"F"
"335282",5410486,30,"F"
"335379",5482500,30,"F"
"335616",5515220,30,"F"
"336179",4105147,30,"F"
"336651",3340925,30,"F"
"336939",3650458,30,"F"
"337024",3661334,30,"F"
"337300",6241630,30,"F"
"337809",4224430,30,"F"
"337864",4196001,30,"F"
"339011",1864132,30,"F"
"339268",2167757,30,"F"
"340360",6584347,30,"F"
"341331",4517045,30,"F"
"341669",2149322,30,"F"
"341869",2524726,30,"F"
"342444",2669433,30,"F"
"342662",2788443,30,"F"
"343376",3216562,30,"F"
"343633",3223711,30,"F"
"343712",5621539,30,"F"
"343955",5591331,30,"F"
"344188",3843974,30,"F"
"344659",536826,30,"F"
"344681",546156,30,"F"
"344938",729574,30,"F"
"345022",930354,30,"F"
"345089",736529,30,"F"
"345246",5698748,30,"F"
"345558",5891304,30,"F"
"345847",5241058,30,"F"
"346114",5596032,30,"F"
"347260",5269070,30,"F"
"347401",5359886,30,"F"
"347481",5296167,30,"F"
"347496",5298867,30,"F"
"348083",762531,30,"F"
"348558",3850325,30,"F"
"348939",6125456,30,"F"
"349251",6318150,30,"F"
"349422",6327501,30,"F"
"350044",615858,30,"F"
"350478",1487589,30,"F"
"350576",6062999,30,"F"
"351078",4593203,30,"F"
"351167",4650002,30,"F"
"351576",5295927,30,"F"
"351597",5299038,30,"F"
"351757",5317065,30,"F"
"351993",5854388,30,"F"
"352690",4799768,30,"F"
"352788",4758440,30,"F"
"352811",3154288,30,"F"
"352906",3266537,30,"F"
"352967",3279296,30,"F"
"353252",1200673,30,"F"
"353515",1043802,30,"F"
"354264",6529108,30,"F"
"354487",6562148,30,"F"
"354754",16804,30,"F"
"354781",95978,30,"F"
"355170",5839652,30,"F"
"355472",5938926,30,"F"
"355551",5877126,30,"F"
"355683",6036928,30,"F"
"355916",5104813,30,"F"
"356053",5147362,30,"F"
"356475",6174383,30,"F"
"356485",6176888,30,"F"
"356551",6019327,30,"F"
"356627",47540,30,"F"
"356643",62467,30,"F"
"356797",233435,30,"F"
"356800",226661,30,"F"
"357208",196584,30,"F"
"357351",210252,30,"F"
"357354",208878,30,"F"
"358573",5112628,30,"F"
"358701",5317888,30,"F"
"358974",5994369,30,"F"
"359129",6438752,30,"F"
"359208",6286033,30,"F"
"359475",6384394,30,"F"
"359787",6505810,30,"F"
"360465",6203172,30,"F"
"360892",6483329,30,"F"
"360954",6400291,30,"F"
"361180",2716339,30,"F"
"361198",2715018,30,"F"
"361273",2893051,30,"F"
"361434",2908307,30,"F"
"361735",6057273,30,"F"
"361860",5974324,30,"F"
"362197",2134491,30,"F"
"362699",1850810,30,"F"
"363141",1145741,30,"F"
"363357",1182246,30,"F"
"363897",3809080,30,"F"
"364044",3826323,30,"F"
"364487",731568,30,"F"
"365075",1072858,30,"F"
"365235",1167029,30,"F"
"366524",1534319,30,"F"
"366923",1369713,30,"F"
"367479",487254,30,"F"
"367611",776668,30,"F"
"367646",576750,30,"F"
"368154",1640931,30,"F"
"368305",5502292,30,"F"
"368557",5450856,30,"F"
"368643",5608780,30,"F"
"368934",1681278,30,"F"
"369072",1765358,30,"F"
"369945",4831212,30,"F"
"370068",3641061,30,"F"
"371579",4023550,30,"F"
"371679",3990030,30,"F"
"371743",4078345,30,"F"
"371938",4133858,30,"F"
"372032",4328301,30,"F"
"372352",3336590,30,"F"
"372938",2460463,30,"F"
"372973",2273349,30,"F"
"373200",2308490,30,"F"
"373335",2387952,30,"F"
"374982",1912388,30,"F"
"375181",1282361,30,"F"
"375591",1529657,30,"F"
"375804",1792013,30,"F"
"375961",1812307,30,"F"
"376153",2262808,30,"F"
"376471",2302863,30,"F"
"376936",3457275,30,"F"
"377023",3403578,30,"F"
"377372",3518949,30,"F"
"377374",3519335,30,"F"
"377499",1653628,30,"F"
"377935",1577663,30,"F"
"377950",893534,30,"F"
"378107",1108411,30,"F"
"378668",1124079,30,"F"
"378678",1131783,30,"F"
"378716",1130717,30,"F"
"378747",1139403,30,"F"
"378752",1140929,30,"F"
"378816",1702676,30,"F"
"379117",2208463,30,"F"
"379428",2240463,30,"F"
"379457",2319520,30,"F"
"379462",2241777,30,"F"
"379689",5777615,30,"F"
"379758",5713492,30,"F"
"379811",5787368,30,"F"
"379917",5728698,30,"F"
"380122",5817594,30,"F"
"380369",2870122,30,"F"
"380447",3046994,30,"F"
"380490",3062527,30,"F"
"380505",3058208,30,"F"
"380722",4099260,30,"F"
"380848",3402116,30,"F"
"381326",4654720,30,"F"
"381383",4597939,30,"F"
"381453",4658657,30,"F"
"381592",4487407,30,"F"
"381660",4502017,30,"F"
"381940",4556220,30,"F"
"381967",4553135,30,"F"
"382354",1863739,30,"F"
"382585",2080880,30,"F"
"382984",2434528,30,"F"
"383168",2450538,30,"F"
"383241",2642820,30,"F"
"383511",2565933,30,"F"
"383528",2571369,30,"F"
"383654",380084,30,"F"
"383969",305170,30,"F"
"384228",138845,30,"F"
"384467",165742,30,"F"
"384521",180984,30,"F"
"384790",1916569,30,"F"
"385032",2629918,30,"F"
"386233",3746214,30,"F"
"386246",3746780,30,"F"
"386250",3748974,30,"F"
"386489",3805115,30,"F"
"387177",3934122,30,"F"
"387407",944291,30,"F"
"387550",843016,30,"F"
"387695",860619,30,"F"
"387860",872399,30,"F"
"387980",1091110,30,"F"
"388350",2166493,30,"F"
"388540",2379654,30,"F"
"388668",5273251,30,"F"
"388760",5335932,30,"F"
"389109",5831667,30,"F"
"389119",5844730,30,"F"
"389131",5839989,30,"F"
"390194",2537374,30,"F"
"391489",2758238,30,"F"
"391896",3152616,30,"F"
"391916",3154240,30,"F"
"392206",3091662,30,"F"
"392295",3201902,30,"F"
"392346",3218874,30,"F"
"392584",3137805,30,"F"
"392601",3143528,30,"F"
"393134",6322732,30,"F"
"393232",6576990,30,"F"
"393235",6580693,30,"F"
"393604",3534383,30,"F"
"393925",3564089,30,"F"
"394038",5943121,30,"F"
"394309",5963934,30,"F"
"394315",5967621,30,"F"
"394806",2769511,30,"F"
"395174",2886872,30,"F"
"395179",2879433,30,"F"
"395358",4611669,30,"F"
"395394",4616044,30,"F"
"395438",4676383,30,"F"
"395505",4695371,30,"F"
"395557",4714092,30,"F"
"395785",4785585,30,"F"
"396085",4846903,30,"F"
"396294",3937920,30,"F"
"396323",3949661,30,"F"
"396379",3917113,30,"F"
"396708",4030101,30,"F"
"396908",5124696,30,"F"
"397700",2851085,30,"F"
"397968",3052903,30,"F"
"397977",3060772,30,"F"
"398272",6405961,30,"F"
"398382",3330114,30,"F"
"398537",3249180,30,"F"
"398551",3256539,30,"F"
"398761",4339928,30,"F"
"399195",5413892,30,"F"
"399231",5479276,30,"F"
"399748",5550667,30,"F"
"399793",5633148,30,"F"
"399912",5574927,30,"F"
"400697",6047563,30,"F"
"401037",6088796,30,"F"
"402030",191438,30,"F"
"402506",992128,30,"F"
"402638",1012085,30,"F"
"402836",6533763,30,"F"
"403089",4566253,30,"F"
"403093",4566645,30,"F"
"403291",4593290,30,"F"
"403476",2348979,30,"F"
"403607",6367906,30,"F"
"403972",5240885,30,"F"
"404233",6479828,30,"F"
"404401",6412586,30,"F"
"404433",6506003,30,"F"
"404512",6587686,30,"F"
"404679",6308281,30,"F"
"404775",6146321,30,"F"
"404806",6155667,30,"F"
"406113",6518547,30,"F"
"406197",6543287,30,"F"
"406956",4487614,30,"F"
"407259",4542083,30,"F"
"407477",4577675,30,"F"
"407602",4915815,30,"F"
"407857",5591384,30,"F"
"407911",5744046,30,"F"
"408126",5497195,30,"F"
"408165",5502907,30,"F"
"408352",5537212,30,"F"
"408906",5745279,30,"F"
"408955",5594551,30,"F"
"409252",3933962,30,"F"
"409317",3909813,30,"F"
"409601",6193868,30,"F"
"409635",6104405,30,"F"
"410047",5699173,30,"F"
"410915",5568083,30,"F"
"411207",2959858,30,"F"
"411617",3011210,30,"F"
"411794",3378474,30,"F"
"412469",1155635,30,"F"
"413205",505274,30,"F"
"413299",300720,30,"F"
"413660",5358821,30,"F"
"413683",5362317,30,"F"
"413756",5314578,30,"F"
"414078",5425274,30,"F"
"414462",4231180,30,"F"
"414542",4276255,30,"F"
"414626",4245365,30,"F"
"414922",4296378,30,"F"
"415105",4324295,30,"F"
"415328",6509256,30,"F"
"416063",5563298,30,"F"
"416951",5135961,30,"F"
"417063",5207508,30,"F"
"417889",5072465,30,"F"
"418010",5040425,30,"F"
"418219",1742904,30,"F"
"418870",4022012,30,"F"
"419249",4093983,30,"F"
"419493",4168169,30,"F"
"420309",6282471,30,"F"
"420383",6370235,30,"F"
"421093",2462913,30,"F"
"421275",2485521,30,"F"
"421574",3500365,30,"F"
"422080",6383063,30,"F"
"422723",328112,30,"F"
"423282",1666250,30,"F"
"423529",1578639,30,"F"
"424196",4323242,30,"F"
"424239",4341708,30,"F"
"424524",4689787,30,"F"
"424955",5677336,30,"F"
"425799",237743,30,"F"
"426157",2693650,30,"F"
"426615",3918729,30,"F"
"426943",5815485,30,"F"
"428199",970159,30,"F"
"428457",1054698,30,"F"
"428823",2010374,30,"F"
"428894",1946571,30,"F"
"428948",1957183,30,"F"
"429624",4623004,30,"F"
"429848",4594532,30,"F"
"429991",4673869,30,"F"
"430645",6335227,30,"F"
"430865",2111713,30,"F"
"431755",3347397,30,"F"
"431774",3356713,30,"F"
"432337",6361202,30,"F"
"433103",138037,30,"F"
"433583",589649,30,"F"
"433685",587758,30,"F"
"433994",1721934,30,"F"
"434042",5159984,30,"F"
"434138",5169908,30,"F"
"434369",5274188,30,"F"
"434502",5292642,30,"F"
"434735",4873589,30,"F"
"435279",5012358,30,"F"
"435672",1599967,30,"F"
"435993",3953009,30,"F"
"436126",3959365,30,"F"
"436548",4059608,30,"F"
"436563",4060750,30,"F"
"436683",3504634,30,"F"
"436723",3520512,30,"F"
"436820",3582437,30,"F"
"436997",3600022,30,"F"
"437194",4951992,30,"F"
"437237",4900264,30,"F"
"437716",6188569,30,"F"
"437853",6381841,30,"F"
"438067",6408754,30,"F"
"438186",6411296,30,"F"
"439246",2638712,30,"F"
"439357",2643413,30,"F"
"439559",2749563,30,"F"
"439786",3388388,30,"F"
"439998",856632,30,"F"
"441016",1016826,30,"F"
"441025",1015481,30,"F"
"441338",2834056,30,"F"
"441545",3036047,30,"F"
"441873",2979176,30,"F"
"443175",1480703,30,"F"
"443322",1492687,30,"F"
"443427",1313974,30,"F"
"444200",5477641,30,"F"
"444303",6091218,30,"F"
"444324",6090241,30,"F"
"444458",6196701,30,"F"
"444497",4097966,30,"F"
"444592",4341376,30,"F"
"444605",4339244,30,"F"
"444638",4417775,30,"F"
"444658",4394674,30,"F"
"444912",4441770,30,"F"
"445201",4536426,30,"F"
"445290",1702663,30,"F"
"445724",3386242,30,"F"
"445785",3397425,30,"F"
"445941",3473922,30,"F"
"446171",2237977,30,"F"
"446301",2144655,30,"F"
"446319",2316121,30,"F"
"446602",4979150,30,"F"
"446702",5057194,30,"F"
"447054",5033119,30,"F"
"447106",5041519,30,"F"
"447186",5185179,30,"F"
"447492",3184390,30,"F"
"447909",3307386,30,"F"
"448130",374478,30,"F"
"448376",501260,30,"F"
"448417",513498,30,"F"
"448464",520861,30,"F"
"448544",320872,30,"F"
"449020",3918567,30,"F"
"449482",2516519,30,"F"
"450015",2920780,30,"F"
"450022",2921757,30,"F"
"450235",5884568,30,"F"
"450335",5820670,30,"F"
"451022",2373363,30,"F"
"451104",2268246,30,"F"
"451470",1409619,30,"F"
"451717",1904017,30,"F"
"452115",4787433,30,"F"
"452135",4791690,30,"F"
"452421",4822717,30,"F"
"452815",5638085,30,"F"
"453011",6063872,30,"F"
"453351",581959,30,"F"
"455324",3695919,30,"F"
"455496",3786051,30,"F"
"455559",3765714,30,"F"
"455833",3826725,30,"F"
"455965",2254402,30,"F"
"456046",2532246,30,"F"
"457023",2596288,30,"F"
"457048",2521875,30,"F"
"457290",3151930,30,"F"
"457301",3302200,30,"F"
"457895",4862154,30,"F"
"458501",1412958,30,"F"
"458899",4132803,30,"F"
"459001",4657489,30,"F"
"459147",4660174,30,"F"
"459414",3582138,30,"F"
"459454",3597621,30,"F"
"459567",3556240,30,"F"
"459922",5922092,30,"F"
"460406",6039089,30,"F"
"460968",5408796,30,"F"
"461086",5412214,30,"F"
"461355",1944652,30,"F"
"461827",2074604,30,"F"
"461834",2078566,30,"F"
"462080",1575221,30,"F"
"462118",1762144,30,"F"
"462577",5999021,30,"F"
"462899",6268089,30,"F"
"463174",295762,30,"F"
"463558",307047,30,"F"
"463605",313523,30,"F"
"463974",5000041,30,"F"
"464249",5090317,30,"F"
"464519",3602398,30,"F"
"464556",3617964,30,"F"
"464715",3630138,30,"F"
"465089",3751683,30,"F"
"465739",4251920,30,"F"
"466535",2617820,30,"F"
"466570",2625161,30,"F"
"466700",2804089,30,"F"
"466766",2914845,30,"F"
"467096",2856866,30,"F"
"467115",3028935,30,"F"
"467210",3045768,30,"F"
"467304",2089917,30,"F"
"467461",3834073,30,"F"
"468087",1722740,30,"F"
"468164",1924978,30,"F"
"468408",1561642,30,"F"
"469575",5730454,30,"F"
"471521",7149,30,"F"
"471683",29250,30,"F"
"471990",6244146,30,"F"
"472623",4242941,30,"F"
"473353",1109288,30,"F"
"473483",1115696,30,"F"
"473585",830364,30,"F"
"473596",829287,30,"F"
"473761",924181,30,"F"
"473785",933242,30,"F"
"474182",844916,30,"F"
"475431",5428923,30,"F"
"475497",5511958,30,"F"
"476409",2045514,30,"F"
"476612",2065030,30,"F"
"476864",2994989,30,"F"
"476903",3164738,30,"F"
"477122",3194739,30,"F"
"477384",3682268,30,"F"
"477706",4027480,30,"F"
"477725",4031893,30,"F"
"478093",4152312,30,"F"
"478097",4154631,30,"F"
"478183",4121925,30,"F"
"478312",4209163,30,"F"
"478389",4227345,30,"F"
"478529",2200003,30,"F"
"478558",2207324,30,"F"
"478649",2015740,30,"F"
"478730",2227508,30,"F"
"479002",1218758,30,"F"
"479177",1237104,30,"F"
"479882",3200186,30,"F"
"480779",2973836,30,"F"
"480822",2984219,30,"F"
"481315",220090,30,"F"
"481428",151018,30,"F"
"481539",252725,30,"F"
"481764",638704,30,"F"
"481996",457620,30,"F"
"482538",4402904,30,"F"
"482717",4490009,30,"F"
"482866",4508275,30,"F"
"483872",1621187,30,"F"
"484169",1175466,30,"F"
"484424",1269830,30,"F"
"484542",1280173,30,"F"
"484780",2687395,30,"F"
"484813",2695583,30,"F"
"485114",4121838,30,"F"
"485520",5926391,30,"F"
"486052",6207359,30,"F"
"486248",6189337,30,"F"
"486504",3102193,30,"F"
"486591",3215088,30,"F"
"486729",2235937,30,"F"
"486941",2154678,30,"F"
"487182",3350207,30,"F"
"487488",3389737,30,"F"
"487649",3410786,30,"F"
"487977",4255819,30,"F"
"488705",4485358,30,"F"
"488790",5061529,30,"F"
"488920",5024336,30,"F"
"489043",5031776,30,"F"
"489309",2291267,30,"F"
"489527",668759,30,"F"
"489544",670263,30,"F"
"489740",774371,30,"F"
"490374",4813031,30,"F"
"490524",5254347,30,"F"
"490572",5248178,30,"F"
"490583",5248895,30,"F"
"490852",5283106,30,"F"
"491403",5423147,30,"F"
"491615",5454766,30,"F"
"491961",2954989,30,"F"
"491987",2961416,30,"F"
"492007",5654407,30,"F"
"492499",6213370,30,"F"
"492665",6141061,30,"F"
"493785",6087989,30,"F"
"493975",6440552,30,"F"
"493980",6442316,30,"F"
"493990",6266738,30,"F"
"494705",4229337,30,"F"
"494887",4285584,30,"F"
"495142",4372509,30,"F"
"495187",6419298,30,"F"
"495334",6526620,30,"F"
"495559",6573756,30,"F"
"495988",6298897,30,"F"
"496546",5804862,30,"F"
"496611",5733123,30,"F"
"496858",5907838,30,"F"
"497438",2399198,30,"F"
"497439",2399393,30,"F"
"498502",5121716,30,"F"
"498863",1143564,30,"F"
"499051",1173575,30,"F"
"499173",1654880,30,"F"
"499541",463320,30,"F"
"499688",685762,30,"F"
"500451",5061398,30,"F"
"500483",5071927,30,"F"
"500808",5118647,30,"F"
"500854",5189719,30,"F"
"500876",5189112,30,"F"
"500938",5131823,30,"F"
"501230",5559193,30,"F"
"501419",5658838,30,"F"
"502143",6063612,30,"F"
"503070",3669929,30,"F"
"503222",3684855,30,"F"
"503289",3736255,30,"F"
"503359",3750951,30,"F"
"503687",3596005,30,"F"
"503821",133668,30,"F"
"504309",262074,30,"F"
"504394",841876,30,"F"
"504704",204474,30,"F"
"504889",361522,30,"F"
"505306",3835847,30,"F"
"505325",3869331,30,"F"
"505660",3946733,30,"F"
"505679",3955116,30,"F"
"506657",5864784,30,"F"
"506825",6054558,30,"F"
"507054",6490169,30,"F"
"507803",5863791,30,"F"
"508505",5846353,30,"F"
"508535",5852997,30,"F"
"508785",5991218,30,"F"
"508806",5994490,30,"F"
"508944",6175579,30,"F"
"509030",6020065,30,"F"
"509244",585170,30,"F"
"509460",798360,30,"F"
"509483",801873,30,"F"
"509653",825414,30,"F"
"509682",831709,30,"F"
"509693",1724133,30,"F"
"510047",943683,30,"F"
"510171",957368,30,"F"
"510343",1056048,30,"F"
"510368",1057566,30,"F"
"510503",6370296,30,"F"
"510921",5174243,30,"F"
"510983",5324052,30,"F"
"511001",5250097,30,"F"
"511129",5280466,30,"F"
"511268",5292833,30,"F"
"512206",2741668,30,"F"
"512799",1860987,30,"F"
"512865",2056221,30,"F"
"513337",4327618,30,"F"
"513570",4410999,30,"F"
"513580",4410205,30,"F"
"514200",51140,30,"F"
"514713",335815,30,"F"
"515220",1276399,30,"F"
"515422",999762,30,"F"
"515812",4654742,30,"F"
