"","CLNT_ID","SESS_ID","KWD_NM","SEARCH_CNT"
"64640",5863791,1350166,"키즈 다운",1
"64641",5863791,1228379,"후 썬크림",1
"64651",3230487,6107707,"세라마이딘",1
"64652",3230487,9766074,"에브리타임",3
"66604",5846353,479820,"스케쳐스 트윙클",12
"66802",6037981,2858303,"지방시 클러치",2
"67572",5877058,5434440,"라코스테 티셔츠",3
"67573",5877058,5434440,"라코스테 셔츠",1
"67574",5877058,5434440,"라코스테",1
"67623",5952485,3821173,"키엘 수분크림",4
"67624",5952485,8234517,"키엘 수분크림",1
"67977",3336590,1382644,"무료배송",1
"69056",6085119,888922,"지오다노",1
"69057",6085119,888922,"지오다노 여성",1
"69294",6175579,2052905,"카카오프렌즈우산",1
"69295",6175579,2052905,"네스프레소",1
"69296",6175579,10227213,"버터나이프",3
"70060",5991218,3505997,"아디다스키즈운동화",1
"70676",1115597,3584612,"이어플러그",2
"70677",1115597,3584612,"귀마개",1
"70678",1115597,3584612,"안대",1
"70679",1115597,3584612,"수면안대",3
"71540",6185531,1696245,"자켓",1
"71639",6187143,1842206,"한삼인",1
"71640",6187143,61133,"보테가베네타 지갑",1
"71641",6187143,61133,"멀버리지갑",3
"71642",6187143,61133,"보테가베네타 지갑 여성",1
"71643",6187143,61133,"오스터믹서기",6
"72342",3584502,9103315,"라코스테 남성 셔츠",1
"72343",3584502,2851671,"아이스크림케이크",1
"72344",3584502,9103315,"라코스테 남성",1
"72502",3549414,7257137,"아디다스 샌들",1
"72503",3549414,7076280,"MLB",1
"72504",3549414,6621323,"휠라",5
"72505",3549414,6621323,"에잇세컨즈",3
"72506",3549414,7076280,"MLB 모자",2
"72507",3549414,7257137,"아디다스 샌달",1
"72508",3549414,7257137,"아디다스",1
"72509",3549414,7076280,"mlb",3
"72581",6097437,7286444,"썬크림",1
"72582",6097437,7286444,"구달 청귤",1
"72583",6097437,7286444,"마몽드",1
"72852",3165417,6433639,"아이더키즈",2
"72853",3165417,6433639,"아이더키즈 래쉬가드",2
"73239",4082066,1004776,"빈폴 백팩",2
"73240",4082066,1004776,"디스커버리 패딩",2
"73241",4082066,1004776,"백팩",9
"73242",4082066,10774303,"다이나모 프리",1
"73243",4082066,9023253,"나이키 마지스타",2
"73244",4082066,2465290,"밸롭아쿠아슈즈",2
"73245",4082066,1004776,"아디다스 롱패딩",1
"73246",4082066,3927018,"에어워크 래쉬가드",1
"73247",4082066,1004776,"599409-028",1
"73248",4082066,2465290,"렉스파",1
"73249",4082066,1004776,"나이키 테아",2
"73250",4082066,10774303,"디스커버리",1
"73251",4082066,3927018,"밸롭아쿠아슈즈",1
"73848",3353077,3183471,"조던 하이드로",1
"73849",3353077,3183471,"하이드로",1
"73850",3353077,3037075,"나시",1
"73851",3353077,3037075,"조던 하이드로",1
"73852",3353077,3183008,"조던 하이드로",1
"73853",3353077,3037075,"나이키 나시",1
"74441",88380,10210322,"mcm 클러치",1
"74442",88380,10210322,"MCM 크로스백",1
"74443",88380,10210322,"MCM 여성 가방",4
"74575",3534383,4092107,"김정문알로에 썬스틱",2
"75213",5602228,9830558,"챠오츄르",1
"75389",5351922,5947826,"나이키 에어맥스 97",2
"75390",5351922,5947826,"나이키 에어맥스 95",4
"75865",3396313,5655740,"입생로랑 틴트",1
"75866",3396313,3255797,"헤라 선메이트",1
"76573",4408319,3263536,"아디다스 레깅스",1
"76932",6118115,5988718,"max95",1
"76933",6118115,5992173,"max95",6
"79134",5971536,731668,"에어팟",1
"79135",5971536,731668,"에어팟케이스",8
"79666",4233727,6664423,"실크테라피",1
"80103",4200746,6625609,"lg 공기 청정기",1
"80104",4200746,6797915,"버커루 반바지",2
"80105",4200746,6625609,"츄바스코",2
"80106",4200746,6633544,"쿠쿠압력밥솥10인용",1
"80107",4200746,6625609,"반품",1
"80108",4200746,8810593,"데상트 샌들",1
"80109",4200746,6633544,"츄바스코",3
"80110",4200746,8810593,"슬링백 가방",1
"80111",4200746,6625609,"공기 청정기",1
"80112",4200746,8810593,"반스 운동화",1
"80113",4200746,8810593,"캉골 슬링백",1
"80170",4277213,5369313,"송월타올 스누피",2
"80285",6323509,26499,"크리니크 스크럽",1
"80286",6323509,26499,"크리니크",1
"80882",4434965,4425734,"L43690",1
"82973",6298780,1050490,"무인양품 문구",1
"82974",6298780,1616889,"키즈바지",4
"82975",6298780,1050490,"샤넬",1
"82976",6298780,1616889,"랑콤미라클향수",2
"82977",6298780,1616889,"키즈7부바지",1
"82978",6298780,1616889,"아디다스키즈",1
"82979",6298780,1050490,"키즈티셔츠",2
"82980",6298780,1050490,"무인양품",2
"82981",6298780,1616889,"아디다스키즈바지",1
"82982",6298780,795478,"은반지",1
"84169",5926746,146692,"아디다스",1
"85498",3594404,7283013,"톰브라운 지갑",1
"85499",3594404,7283013,"남자구찌지갑",1
"85500",3594404,7283013,"나이키 바지",3
"85501",3594404,7283013,"스톤아일랜드 반팔",2
"85502",3594404,7283013,"데상트 바지",2
"85503",3594404,7283013,"데상트반팔",1
"85504",3594404,7283013,"스파이더 반팔",1
"85505",3594404,7283013,"몽클레어 반팔",1
"85506",3594404,7283013,"나이키반팔",6
"85507",3594404,7283013,"언더아머 반팔",2
"85508",3594404,7283013,"언더아머 반바지",2
"85509",3594404,7283013,"데상트반바지",1
"85510",3594404,7283013,"톰브라운 클러치백",1
"85511",3594404,7283013,"보테가베네타 남자지갑",3
"85512",3594404,7283013,"구찌지갑",1
"85513",3594404,7283013,"톰브라운",2
"85744",3314208,2725499,"질스튜어트 카드지갑",2
"85745",3314208,2725499,"입생로랑 향수",3
"85746",3314208,2725499,"구찌 향수",1
"85747",3314208,2725499,"아이폰 카드케이스",1
"85748",3314208,2725499,"로이드",1
"85749",3314208,2725499,"러쉬",2
"85750",3314208,2725499,"러쉬 샴푸",1
"85751",3314208,2725499,"지미추 향수",3
"85752",3314208,2725499,"러쉬 향수",1
"88092",3726959,6706113,"두유",1
"88093",3726959,8118403,"두유",1
"88864",2015219,4773377,"에스티로더",1
"88865",2015219,4773377,"에코백",1
"89387",4464972,9739748,"러브캣가방",4
"89794",3390005,6967951,"아레나",3
"89831",4300083,10392578,"요가 바지",1
"89832",4300083,10266642,"더페이스샵 크림",1
"89833",4300083,10266642,"트윈키즈",2
"89834",4300083,10266642,"더페이스샵 스킨로션",1
"89835",4300083,10266642,"더페이스샵",1
"89836",4300083,10266642,"월튼키즈",2
"89837",4300083,10392578,"요가 상의",1
"90098",4492186,1657006,"다이치",2
"90664",3615359,7768199,"나스 컨실러",1
"90665",3615359,7768199,"메이블린 컨실러",2
"90666",3615359,7768199,"나이키 헤리티지86",6
"90667",3615359,7768199,"정샘물 쿠션",1
"90894",6081571,516642,"메트로시티가방",1
"90895",6081571,516642,"메트로시티가방 크로스백",1
"90929",6006965,3947016,"지오다노",1
"90930",6006965,3947016,"여성 슬랙스",1
"90931",6006965,3947016,"지오다노 여성 팬츠",1
"91014",5757964,760393,"라덴트",1
"91197",6178900,602442,"C77124",6
"91962",6349940,8080715,"아디다스트랙탑",1
"92505",587758,5636842,"빅토리아슈즈 키즈",1
"92895",4660440,8813473,"팬콧키즈",1
"92896",4660440,8813473,"알로봇",1
"92897",4660440,10493133,"타미힐피거여성",1
"92898",4660440,10493133,"첨이첨이내의",1
"92899",4660440,10493133,"칠부내의",1
"92900",4660440,10493133,"첨이첨이",1
"92901",4660440,10493133,"코디아이",1
"92902",4660440,10493133,"보보",2
"92903",4660440,10493133,"스퍼",1
"93045",2941441,9018159,"러브캣 선물포장",1
"93046",2941441,9018159,"루테인",1
"93047",2941441,9018159,"빈폴 바람막이 남성",1
"93048",2941441,9018159,"바람막이 남성",1
"93049",2941441,9018159,"남성 여름 점퍼",1
"93050",2941441,9018159,"키즈 썬글라스",1
"93051",2941441,9018159,"디스커버리 바람막이",1
"93052",2941441,9018159,"코치",1
"93129",2612598,659466,"라코스테 셔츠",1
"93130",2612598,659466,"라코스테 남성",1
"93131",2612598,659466,"라코스테",4
"95241",4620585,10326033,"지오다노 티셔츠",1
"95242",4620585,10326033,"지오다노",1
"95595",991861,7595636,"설빙",1
"95749",72730,1042640,"횡성한우",1
"95750",72730,1042640,"한우",3
"95751",72730,1042640,"농협안심한우",2
"96168",3402116,6949712,"크리니크 젤",1
"96169",3402116,10459190,"클리니크",1
"96170",3402116,10459190,"크리니크",1
"96171",3402116,6949712,"크리니크",1
"98226",4097903,2064545,"그릭슈바인",1
"98303",2466705,8595583,"강아지밥그릇",1
"98304",2466705,4704924,"강아지밥그릇",1
"98368",2470187,2662216,"컨버스",1
"98603",2314526,10014149,"귀걸이",5
"98703",4978760,8896836,"핏플랍",5
"98704",4978760,8896836,"피플랍",2
"98705",4978760,4002359,"입생로랑 리필",2
"98706",4978760,4869293,"나이키 스포츠브라",1
"98707",4978760,4869293,"나이키 레깅스",1
"98708",4978760,4869293,"나이키",1
"98709",4978760,4869293,"나이키 반팔",1
"98710",4978760,8896836,"설화수 cc",2
"98711",4978760,8896836,"입생로랑 쿠션",3
"98712",4978760,4002359,"입생로랑",6
"98713",4978760,10815448,"흑마늘",1
"98714",4978760,4002359,"입생로랑 쿠션",6
"98865",6204404,441086,"유미젖병",5
"100829",5875121,655161,"부츠컷 슬랙스",1
"100830",5875121,655161,"입술넥",1
"100831",5875121,655161,"스타킹",1
"100832",5875121,655161,"여아구두",1
"100833",5875121,655161,"우루사",1
"100834",5875121,655161,"부츠컷",1
"101330",194940,7296620,"아이더 남성",1
"101331",194940,7296620,"아이더아이스롱티",2
"101332",194940,7296620,"아이더 아이스티",4
"101333",194940,7296620,"아이더 아이스롱티",1
"101334",194940,7296620,"아이더 여성",1
"101335",194940,7296620,"아이더 티셔츠",1
"101336",203299,3680715,"티파니 팔찌",1
"101337",203299,4824470,"아르뉴",2
"101338",203299,3945930,"애니멀퍼레이드",2
"101470",202230,10460630,"티렌 자켓",5
"101471",202230,6133226,"레스포삭 크로스백",7
"101472",202230,6133226,"레스포삭 호보백",4
"101473",202230,2649663,"치간칫솔",1
"101474",202230,10460630,"피그먼트티셔츠",2
"101475",202230,10460630,"티렌",1
"101476",202230,6133226,"여성 크로스백",1
"101529",251858,2651721,"크록스 샌들 여성",1
"101530",251858,2651721,"크록스 샌들",6
"101531",251858,2651721,"크록스 남성",1
"101532",251906,8890514,"닥스 손수건",10
"101533",251906,8890514,"버버리 손수건",1
"101534",251906,5928954,"베베드피노",1
"101535",251906,8890514,"타미힐피거여성",1
"101536",251906,8890514,"폴로티셔츠",1
"101537",251906,8890514,"라코스테 티셔츠",1
"101538",251906,8890514,"타미힐피거칠드런 남아",1
"101539",251906,8890514,"라코스테 양말",1
"101540",251906,8890514,"남성 손수건",1
"101541",251906,7295511,"케즈 트리플 시즈널 솔리드",1
"101542",251906,5928954,"베베드피노 양말",1
"101543",251906,7295511,"케즈 트리플 레더",1
"101544",251906,6560395,"코어바디 폼롤러",1
"101545",251906,6560395,"폼롤러",8
"101546",251906,8890514,"랄프로렌",3
"101719",4359885,4895294,"여성쇼퍼백",1
"101720",4359885,5385463,"입생로랑",1
"101721",4359885,4895294,"생로랑 가방",1
"101722",4359885,4885744,"잉가",1
"102092",6212770,10171079,"트위드",3
"102093",6212770,10171079,"soup",1
"102094",6212770,7993047,"민소매원피스",4
"102095",6212770,7993047,"미니 원피스",3
"102096",6212770,7993047,"GGPX 원피스",10
"102097",6212770,7837124,"무선 이어폰",1
"102098",6212770,7993047,"오프숄더",2
"102099",6212770,7993047,"날개소매",2
"102100",6212770,7993047,"ggpx 원피스",2
"102101",6212770,7993047,"리본 원피스",2
"102102",6212770,7837124,"넥밴드",1
"102344",3788843,6806899,"디올립글로우",1
"103848",1218996,815862,"차앤박 쿠션",2
"103849",1218996,815862,"차앤박 프로폴리스",3
"103850",1218996,815862,"아디다스 탑",2
"103851",1218996,815862,"차앤박 프로폴리스 앰플",2
"103852",1218996,815862,"아비노 바디로션",5
"103853",1218996,815862,"아디다스 저지",2
"103854",1218996,815862,"입생로랑",3
"103944",4678030,4003627,"후아유",1
"103945",4678030,4003627,"후아유 셔츠",1
"103946",4678030,5695923,"질스튜어트 우양산",8
"104353",6385468,5359127,"나이키 반팔",1
"104354",6385468,4678273,"나이키토시",5
"104355",6385468,5359127,"나이키어드밴스",4
"104894",995329,4384550,"탄산수",4
"105965",1024650,8755697,"엠씨엠장지갑",1
"106286",6032313,2969533,"톰앤래빗",1
"106287",6032313,5913482,"스포츠시계",9
"106288",6032313,7813092,"숲",3
"106289",6032313,4714224,"선풍기",2
"106290",6032313,2969533,"차전자피",6
"106291",6032313,10384866,"빛크림",10
"106292",6032313,5119962,"종근당",2
"106293",6032313,5913482,"시계",10
"106294",6032313,3373126,"기본티셔츠",1
"106295",6032313,2969533,"호박즙",1
"106296",6032313,2969533,"푸룬주스",1
"106297",6032313,2969533,"올즙",1
"106298",6032313,7813092,"숲자켓",12
"106299",6032313,3373126,"맥스클리닉",2
"106300",6032313,2969533,"노니",3
"106301",6032313,10384866,"깔라만시원액",3
"106302",6032313,2969533,"질경이",1
"106303",6032313,3373126,"클렌징밤",1
"106304",6032313,3373126,"클렌징",2
"106305",6032313,5119962,"눈건강",4
"106306",6032313,10384866,"깔라만시",4
"106307",6032313,6662157,"란쥬",1
"106308",6032313,2969533,"푸룬",2
"108418",6475270,405277,"페니로퍼",3
"108419",6475270,405277,"락포트",1
"108523",6473882,4488264,"추성훈",2
"108524",6473882,4488264,"쿨바지",2
"109310",1002668,4153050,"닥터마틴 마일즈",1
"109488",235167,8902136,"발렌티노",1
"109633",4997651,1913588,"블루독베이비",1
"109634",4997651,1913588,"헤라",2
"109635",4997651,1913588,"쥬시쥬디",1
"110322",284124,9463089,"샤틴 원피스",3
"110323",284124,9463089,"라인 원피스",1
"110324",284124,9463089,"케네스레이디 원피스",9
"110325",284124,9463089,"샤틴원피스",2
"110973",6368207,155405,"반양말",1
"110985",6481108,3117967,"스와로브스키 목걸이",1
"111115",6006965,4736908,"유아썬팩트",2
"111116",6006965,4736908,"유아썬스틱",1
"111314",1155635,5921165,"비비안 브라",3
"111315",1155635,5921165,"비너스 브라팬티세트",7
"111441",1154129,2209883,"샤넬",2
"111442",1154129,2209883,"조르지오아르마니",1
"111537",1212069,9188963,"요가매트",1
"111797",4709639,6661859,"뉴트로지나 딥클린",1
"111798",4709639,6661859,"키엘 수분크림",1
"112856",864192,5360703,"올리브영",1
"112857",864192,5360703,"러쉬",1
"112858",864192,4736550,"리터락커",2
"112859",864192,4736550,"퓨레키스",1
"112860",864192,4736550,"팬시피스트",2
"112975",4620772,2149632,"라코스테 남성양말",1
"112976",4620772,2149632,"뉴발란스 양말",1
"112977",4620772,2149632,"타미힐피거남성",2
"113726",1016884,5778494,"나스",1
"114535",4324295,3473263,"아토팜 수딩젤",1
"114536",4324295,5914004,"모니카룸",1
"114537",4324295,5914004,"탑텐",1
"114538",4324295,5914004,"난닝구",1
"114539",4324295,8690630,"내복",1
"114540",4324295,5914004,"그로미미",1
"114541",4324295,8975440,"해피프린스 헤어핀",1
"114542",4324295,8462765,"마더케이 지퍼백",1
"114543",4324295,5914004,"여성 티셔츠 반팔",1
"114544",4324295,8382863,"콘센트 커버",1
"114545",4324295,6555173,"빌리프 에센스",1
"114546",4324295,3072035,"무드등",2
"114547",4324295,7230783,"디어제인",1
"114548",4324295,10545531,"바디슈트",1
"114549",4324295,6315791,"마더케이 지퍼백",1
"114550",4324295,5914004,"디어제인",1
"114551",4324295,3072035,"수유등",1
"114552",4324295,5165932,"본생리대",1
"114553",4324295,4825292,"커터칼",1
"114554",4324295,4825292,"칼",1
"114555",4324295,9464616,"본생리대",1
"114556",4324295,10935453,"레깅스",2
"114557",4324295,4923222,"제균티슈",1
"114558",4324295,7230783,"베베누보쿨시트",2
"114559",4324295,7230783,"도노도노 쿨시트",1
"114560",4324295,7775943,"케이맘",1
"114561",4324295,10742910,"블루독 바디슈트",1
"114562",4324295,8975440,"해피프린스 니삭스",1
"114563",4324295,8975440,"갭베이비",1
"114564",4324295,4989240,"구연산",1
"114565",4324295,4989240,"샤워볼",1
"114566",4324295,10545531,"갭 바디슈트",1
"114567",4324295,4433291,"인견팬티",1
"114568",4324295,3072035,"수면등",1
"114569",4324295,10069869,"뚫어뻥",1
"114570",4324295,8073623,"ts샴푸",1
"114571",4324295,4126973,"메소드",1
"114572",4324295,4126973,"메소드 핸드워시",1
"114573",4324295,10935453,"알레르망베이비",2
"114574",4324295,6555173,"에센스",1
"114575",4324295,10726794,"이불압축팩",1
"114576",4324295,4433291,"바풀",1
"114577",4324295,8462765,"블라우스",1
"114578",4324295,8975440,"베베드피노",1
"114579",4324295,10545531,"갭 베이비",1
"114580",4324295,10935453,"해피프린스 레깅스",1
"114581",4324295,7225294,"베베누보쿨시트",1
"114582",4324295,4825292,"싱크대물막이",1
"114583",4324295,7555239,"해피프린스 니삭스",1
"114584",4324295,5054098,"제균티슈",2
"114585",4324295,7555239,"7부내의",1
"114586",4324295,10069869,"데일리워터",1
"114587",4324295,5165932,"생리대",1
"114588",4324295,10726794,"재봉실",1
"114589",4324295,6555173,"프리메라 에센스",1
"114590",4324295,6555173,"빌리프 선크림",2
"114591",4324295,7650193,"메소드 핸드워시",1
"114592",4324295,8975440,"해피프린스 레깅스",1
"114593",4324295,8975440,"베베드피노 레깅스",1
